user,twitters,truth,fake_score
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,RT #USER#: 🔥🔥🔥🔥🔥🔥 • • • • • • #HASHTAG# ...💣 Double M.C_North K. - 🎶#HASHTAG# ⭐ #USER# ⭐ #USER# ⭐#USER# ⭐ #USER#…,0,0.5627676844596863
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,"RT #USER#: Burna crossed the line by saying the artists before him made us weak, by begging &amp; paying the westerners &amp; claiming he is the…",0,0.5285612940788269
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,"RT #USER#: 💙 Not just a club, a family. ❤️  #USER# players showed their support for #USER# ahead of #HASHTAG#. 🙏 #URL#…",0,0.08048593252897263
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,#USER# #USER# #USER# Yeahh I noticed that too,0,0.30870944261550903
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,RT #USER#: Lov❤Ones 🎶W💞bekumi 🔝💯 🗣 #USER# 🗣 #USER# -------------------------------------- 🔛YouTube #URL#  🔛…,0,0.68914794921875
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,"RT #USER#: 2Face on Wizkid  ""In the club you hear like one one of different artistes you hear like 10 of wizzy, this guy works hard meh…",0,0.3305278718471527
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,"RT #USER#: 35 - There were 35 passes in the build-up for Mesut Özil's goal vs Newcastle, making it 10 passes longer than any goal scored…",0,0.09410598874092102
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,#USER# Eii which other artists. Fill me in.,0,0.14238739013671875
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,RT #USER#: #HASHTAG#  MMC NORTH K. - Wobekumi x Schusetta x No Body (Prod. by No Body) by MMC NORTH K. via #USER# #URL#…,0,0.031131554394960403
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,RT #USER#: Why are you treating #USER# like coronavirus??😂😂 the last part killed me po😂😂 Tag all SM fans😜😜 #HASHTAG# #HASHTAG#…,0,0.4305775463581085
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,"RT #USER#: Barca robbed chelsea in 2009 uno don't believe everything you see in internet these days, there were as many  bad calls ag…",0,0.3239894211292267
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,This guy was a real baller...Foorrrkkk🤘🤙 #URL#,0,0.09807600826025009
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,RT #USER#: 🤯 #USER# just made four saves on the same shot!😅,0,0.37782934308052063
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,RT #USER#: Men grow Buh our childhood moment never fades out😃😃 #URL#,0,0.13390710949897766
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,RT #USER#: #USER# Atell you  Saving all his shots,0,0.4538397192955017
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,RT #USER#: Lov❤Ones  Official Music Video by Schusetta &amp; No Body  Performing Wobekumi © 2020. 🔛 YouTube #URL# ------…,0,0.4372461140155792
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,RT #USER#: We can watch this over and over too 😎😊  🔴⚪️🔵 #HASHTAG# #HASHTAG# #URL#,0,0.6490021347999573
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,"RT #USER#: Another day in football, another racism incident. Porto striker Marega walks off the pitch after Vitoria Guimarães fans ra…",0,0.13805587589740753
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,Yes like Manchester United with Ole at the Wheel. #URL#,0,0.03200690820813179
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,RT #USER#: Best dunk of the contest no doubt about it. Aaron Gordon robbed again 🤦 #URL#,0,0.5605767965316772
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,Challey life will always not be fair. Herrh 😂😂😂 #URL#,0,0.0559808686375618
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,RT #USER#: This had to be one of the best dunks ever   Aaron Gordon absolutely robbed #URL#,0,0.41771093010902405
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,#USER# Paved the way for sampling for Fela's songs?,0,0.04126006364822388
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,"RT #USER#: After what these two did for the industry, Burna Boy is saying nobody paved the way for him. SMH #URL#",0,0.11175297945737839
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,Hardest Guy in the World now!!!🤙🥂 #URL#,0,0.3266673684120178
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,#USER# Challey very very bad. He got robbed in 2016 as well.,0,0.08059530705213547
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,"RT #USER#: Wizkid has broken several records, been featured by the Biggest Artistes in the World, Sold out legendary venues on UCL Fi…",0,0.22479064762592316
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,"Seeing this pic, the song that comes to mind is Davido's ""Sweet In The Middle"". #URL#",0,0.03613441437482834
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,RT #USER#: Lionel Messi is breaking ankles.  Lionel Messi is ending careers. #URL#,0,0.6155142784118652
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,RT #USER#: Respect for Marega. Respect for football. Respect for all. ⛔ #URL#,0,0.07927240431308746
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,Aaron Gordon is still my champ regardless!!!,0,0.6828233599662781
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,RT #USER#: 📊 — Messi has contributed directly to Barcelona's last 7 goals in La Liga:   - Goal - Assist - Assist - Assist - Assist…,0,0.1335042417049408
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,"RT #USER#: This Ziyech banger against Valencia. This angle is absolutely unreal, what a filthy goal 🔥 #HASHTAG#   #URL#",0,0.12043798714876175
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,"RT #USER#: ""Go f*** yourself"" 🗣  Moussa Marega speaks out after being racially abused in Porto's match with Vitoria.  #HASHTAG# https://t.…",0,0.12829652428627014
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,RT #USER#: #HASHTAG# 🔙 in 2016...  🥅 #USER# and #HASHTAG# came up with a legendary way to score a penalty! ⚽️ #URL#,0,0.25865769386291504
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,RT #USER#: Just a reminder that Messi has the most assists in La Liga history 🎯   (via #USER#) #URL#,0,0.16787521541118622
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,RT #USER#: Aaron Gordon got robbed but they most definitely put on a show in Chicago 🤯🤙 #HASHTAG# #URL#,0,0.27035605907440186
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,RT #USER#: James Harden with the clamps to help close out the game tonight... #URL#,0,0.5394812226295471
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,RT #USER#: Victorien Adebayor.  Take a bow 👑 #URL#,0,0.058828480541706085
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,RT #USER#: RT 🔁 if you think this is the best goal Leo Messi's career. 🐐  #HASHTAG# #URL#,0,0.22952334582805634
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,"RT #USER#: This is one of the filthiest free-kicks you'll ever see. Just look at the curve, madness. 😱 #URL#",0,0.2910647690296173
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,Shiitttt🔥🔥🔥🔥🔥 Creativity at its best🤙🤘 #URL#,0,0.17189693450927734
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,Oh Chale but Pep be man ooo😂😂😂😂 #URL#,0,0.01968284323811531
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,Aaron Gordon should have won hands down. He is disappointed. #URL#,0,0.28825098276138306
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,#USER# Life never be fair lol,0,0.3287767767906189
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,"RT #USER#: Aaron Gordon has the most perfect scores in dunk contest history, yet no titles 🏀  1. Aaron Gordon — 8 2. Zach LaVine — 7 3…",0,0.14906831085681915
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,"RT #USER#: #USER# #USER# 😂 Shaq: ""Aaron Gordon &amp; Zach they were getting so high. When they were dunking I was like 'Damn these…",0,0.6867032647132874
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,RT #USER#: Everybody’s reaction when Aaron Gordon lost the #HASHTAG# contest #URL#,0,0.851763904094696
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,Kennedy Osei 20:20  And then the Ferrari will be the last.  #HASHTAG#,0,0.17068491876125336
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,RT #USER#: Best CL RO16 performance of all time- Messi vs Leverkusen Best CL QF performance oat- Messi vs Arsenal 2010 Best CL semis p…,0,0.38413941860198975
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,"RT #USER#: Pep Guardiola on his way out of Manchester, after finding out about Man City’s champions league ban.    #URL#…",0,0.15502215921878815
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,"RT #USER#: On this day in 2015, Lionel Messi became the all-time assist leader in La Liga 🙌  Oh, and he scored a hat-trick in the same game…",0,0.058764927089214325
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,Messi de3 be like offlate the La Liga goalkeepers say dem no go make he score them again.,0,0.3966863453388214
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,"RT #USER#: ""Really? Oh wow! Thank you...""  Sadio Mane was clearly unaware that his winner v Norwich was his 1⃣0⃣0⃣th goal in English…",0,0.08689599484205246
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,RT #USER#: This Aaron Gordon dunk over the Magic mascot remains my favorite slam dunk contest dunk of my time (maybe ever). This was…,0,0.4517632722854614
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,RT #USER#: We all banter Ronaldo and Messi for fun but posting “Ronaldo having séx with his little daughter” is beyond banter. That’…,0,0.5719543099403381
4kgofb9pvi5pyjxjzjrplrgqj99njn2c,RT #USER#: Most 50s in Dunk Contest history  Aaron Gordon - 8  Zach LaVine - 7  Michael Jordan - 7,0,0.2152869552373886
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,Scientists just discovered that an asteroid may have ended 'Snowball Earth' 2.2 billion years ago… #URL#,1,0.10643582046031952
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,Yang Says He Would ‘Pardon Trump’… There’s Just One Problem With That #URL# #URL#,1,0.8097601532936096
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,"10 can't-miss sales to shop this weekend at The North Face, Wayfair, and more #URL# #URL#",1,0.011986048892140388
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,"Rep. Jerry Nadler And Trump’s Attorney, Pat Cipollone, Blast Each Other, Chief Justice Roberts Steps In…… #URL#",1,0.8172343969345093
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,WATCH: Billionaire Dem 2020 Hopeful Thinks American Farmers Are Brainless Dopes #URL# #URL#,1,0.9540064334869385
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,"Best-dressed at the Grammys 2020: Ariana Grande, Lizzo and Lil Nas X turn heads on the red carpet… #URL#",1,0.6818647384643555
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,WATCH: Pompous Pelosi’s Impeachment Ceremonies Backfire Badly #URL# #URL#,1,0.798783004283905
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,WHO declares coronavirus global emergency; State Department raises travel warning to highest level… #URL#,1,0.3142703175544739
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,HISTORIC: Trump Gives Rush Limbaugh Medal Of Freedom In Middle Of SOTU Speech #URL# #URL#,1,0.9078192114830017
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,"As Americans sour on milk, could these famous dairy brands disappear from your fridge? #URL# #URL#",1,0.40533292293548584
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,"Sorry, Feminists: Bond Producer Says, ‘He Can Be Of Any Color, But He Is Male’ #URL# #URL#",1,0.07304181158542633
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,"Trump, William Barr and Roger Stone made for a turbulent week at DOJ: Here's what you need to know… #URL#",1,0.6615696549415588
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,MSNBC’s Joy Reid Says In Trump’s America ‘Nazis Are Walking Around’ And People Are Afraid #URL# #URL#,1,0.7062326073646545
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,Isn’t It A ‘Climate Crisis’? Liz Warren Hides Behind Staffers After She Steps Out Of A Private Jet (Video)… #URL#,1,0.47621119022369385
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,FACT CHECK: Looking at Trump's claims in his State of Union address #URL# #URL#,1,0.9557158946990967
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,"Piers Morgan Lambasts ‘Smug, Sanctimonious Schiff’ Over ‘Impeachment Debacle’ #URL# #URL#",1,0.7914368510246277
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,"‘Pocahontas’ Warren Is TANKING In The Polls, But She Has A Plan For That — Play The Woman Card!… #URL#",1,0.473302960395813
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,Oscars 2020: The winners list #URL# #URL#,1,0.05435115098953247
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,A Glorious Weekend Filming With Fellow Deplorables In California #URL# #URL#,1,0.056584179401397705
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,NASCAR vs NBA: What The Differences About Their Two Anthems Tell Us About America #URL# #URL#,1,0.35703933238983154
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,New York Politicians Lied and Their Gun-Control Laws Failed Again #URL# #URL#,1,0.7548442482948303
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,"Ousted Recording Academy CEO alleges sexual harassment, corrupt Grammys voting #URL# #URL#",1,0.29571542143821716
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,"Lev Parnas accuses AG William Barr of conflict of interest, seeks special prosecutor #URL# #URL#",1,0.12183578312397003
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,Beyoncé's Ivy Park line for adidas selling out online but available in select stores Saturday… #URL#,1,0.2074737846851349
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,"State of the Union: From a snub to a ripped speech to heavy campaign messaging, this was not your typical address… #URL#",1,0.4484502077102661
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,Americanism: A Genuine Movement #URL# #URL#,1,0.19241982698440552
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,Why Is Adam Schiff Covering Up Michael Atkinson’s Testimony? #URL# #URL#,1,0.8638390302658081
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,DOJ Rules That At Least TWO Of The FISA Warrants Were ILLEGALLY Predicated #URL# #URL#,1,0.1536436378955841
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,Terry Crews apologizes to Gabrielle Union after backlash for 'AGT' comments #URL# #URL#,1,0.32313069701194763
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,Kansas City Chiefs are early favorites over San Francisco 49ers in Super Bowl LIV #URL# #URL#,1,0.13649967312812805
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,Ex-priest convicted in Texas beauty queen's murder dies while serving life #URL# #URL#,1,0.1625642329454422
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,Feds: Alleged leader of al-Qaida terrorist group arrested in Phoenix #URL# #URL#,1,0.6526142358779907
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,Pro-Abortion Pete Asked By Pro-Life Democrat If Her Views Are Still Acceptable By The Party. Here’s What He Said…… #URL#,1,0.475818932056427
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,"Oscars: Janelle Monáe, Chris Rock, Steve Martin skewer Academy Awards for lack of diversity #URL# #URL#",1,0.3802011013031006
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,What current Lakers stars LeBron James and Anthony Davis learned from Kobe Bryant #URL# #URL#,1,0.2889864444732666
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,ICYMI: Fox Super Bowl Ad Featuring Johnny Cash’s ‘Ragged Old Flag’ Was SPECTACULAR #URL# #URL#,1,0.9623012542724609
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,"Keto diet isn't the answer for weight loss, experts say. Here's what is #URL# #URL#",1,0.04724498838186264
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,Review: The tear-jerking 'Good Place' series finale stays far away from the Bad Place #URL# #URL#,1,0.05032007023692131
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,#HASHTAG# trends on Twitter after he walks out over impeachment question #URL# #URL#,1,0.30393674969673157
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,Proposed rules for Trump's Senate impeachment trial could set up a heated debate on Tuesday #URL# #URL#,1,0.7501624822616577
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,"No, Senator, It Is NOT Congress’s Job To ‘Redistribute Wealth’ #URL# #URL#",1,0.8011197447776794
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,Lying Billionaires and Gun Control #URL# #URL#,1,0.7009946703910828
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,"Brothers show off basketball skills with trick shots, crazy 3-pointers #URL# #URL#",1,0.5078790187835693
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,Saudi Arabia: Another Examination #URL# #URL#,1,0.43458881974220276
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,How Time Spent With Horses Can Be Good For Your Mental Health #URL# #URL#,1,0.09436419606208801
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,WATCH: Hillary Says That She Has ‘The Urge’ To Take On Trump In 2020 #URL# #URL#,1,0.6092908382415771
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,"Life after basketball: Kobe Bryant's transition to Oscar, Emmy winner and AAU coach #URL# #URL#",1,0.05232418701052666
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,Not So Broke After All: Hunter Biden Agrees To Temporary Child Settlement With Baby Mama #URL# #URL#,1,0.7362550497055054
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,"Democratic candidates talk pocketbook issues of health care, child care and higher education at Iowa debate… #URL#",1,0.551419198513031
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,Democrats Are Pressuring GOP Senators To Call Witnesses Using… Cakes?! #URL# #URL#,1,0.8453192710876465
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,Media Outraged Over Trump Blasting Generals As ‘Dopes And Babies’ But Silent During Obama’s ‘Purge’… #URL#,1,0.9653583765029907
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,Twitter Suspends Huge Pro-Trump Account For… Doing What Joe Biden Did At A Rally #URL# #URL#,1,0.9411296844482422
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,PUSSIFICATION: Skinny Dork Taunts Big Guy… That Was A BAD Idea (Video) #URL# #URL#,1,0.8159112334251404
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,"SAG Awards 2020: Worst-dressed stars, from Renée Zellweger to Elisabeth Moss #URL# #URL#",1,0.18914063274860382
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,VIDEO: A Black Conservative Pays Tribute to Rush Limbaugh #URL# #URL#,1,0.6073715090751648
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,WATCH: Ted Cruz Lights Up Reporter For Suggesting His Young Kids Should Be In Prison #URL# #URL#,1,0.8507887125015259
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,Still Winning: Latest Border Stats Show 8th Straight Month Of Improvement #URL# #URL#,1,0.07987512648105621
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,Dark Money Group With Ties To AOC To Spend $500K On Ads Attacking Biden And Buttigieg #URL# #URL#,1,0.5171186327934265
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,5 things to look for in this year's Super Bowl commercials #URL# #URL#,1,0.8697918057441711
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,Pigskin Pundit’s Superbowl Pick #URL# #URL#,1,0.19449341297149658
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,Sparks Fly At Prayer Breakfast As Trump Takes Dead Aim At Pelosi And Romney #URL# #URL#,1,0.9446315765380859
1jjc4qfpeeffirv6pnq9aulrlk2fgl3k,Impeachment Defense: Team Counters Schiff’s Emotions With A Barrage of Facts (Video) #URL# #URL#,1,0.8105855584144592
