user,twitters,truth,fake_score,emotion_score,emoji
62fech76sxdk37s0cta06gzzsqg71xvg,Sodin ransomware exploits Windows vulnerability and processor architecture  When Sodin (also known as Sodinokibi an… #URL#,1,0.3567811250686645,-0.5106,0
62fech76sxdk37s0cta06gzzsqg71xvg,"GreyEnergy’s overlap with Zebrocy  In October 2018, ESET published a report describing a set of activity they calle… #URL#",1,0.09696001559495926,0.0,0
62fech76sxdk37s0cta06gzzsqg71xvg,"Facebook building evacuated after reported bomb threat  A building on Facebook’s Menlo Park campus, which homes eac… #URL#",1,0.029736254364252087,-0.765,0
62fech76sxdk37s0cta06gzzsqg71xvg,"Gaza Cybergang Group1, operation SneakyPastes  Gaza Cybergang(s) is a politically motivated Arabic-language cyberth… #URL#",1,0.8951740264892578,0.4588,0
62fech76sxdk37s0cta06gzzsqg71xvg,10 holiday gift ideas for the stylish guy in Toronto  Holiday items for the stylish guy in Toronto will hold a pers… #URL#,1,0.08088706433773041,0.8074,0
62fech76sxdk37s0cta06gzzsqg71xvg,APT review of the year  What were the most interesting developments in terms of APT activity throughout the year an… #URL#,1,0.09556883573532103,0.4576,0
62fech76sxdk37s0cta06gzzsqg71xvg,Chafer used Remexi malware to spy on Iran-based foreign diplomatic entities  Executive Summary Throughout the autum… #URL#,1,0.5071703791618347,0.0,0
62fech76sxdk37s0cta06gzzsqg71xvg,Riltok mobile Trojan: A banker with global reach  Riltok is one of numerous families of mobile banking Trojans with… #URL#,1,0.24171775579452515,0.0258,0
62fech76sxdk37s0cta06gzzsqg71xvg,"MLB winter meetings rumors, updates: Red Sox unlikely to bring back Kimbrel; Astros interested in Brantley  Welcome… #URL#",1,0.2106499820947647,0.4019,0
62fech76sxdk37s0cta06gzzsqg71xvg,"Digital Doppelgangers  Carding exists for over 20 years. And it is not dead yet. It is alive, and even more – it is… #URL#",1,0.4323344528675079,0.722,0
62fech76sxdk37s0cta06gzzsqg71xvg,"Subtraction Flashcard Match Games for Kids in Kindergarten, 1st and 2nd Grade  Constructing math expertise and stud… #URL#",1,0.19705365598201752,0.0,0
62fech76sxdk37s0cta06gzzsqg71xvg,Cryptocurrency businesses still being targeted by Lazarus  It’s hardly news to anyone who follows cyberthreat intel… #URL#,1,0.4351362884044647,0.0,0
62fech76sxdk37s0cta06gzzsqg71xvg,Large-scale SIM swap fraud  Introduction SIM swap fraud is a type of account takeover fraud that generally targets… #URL#,1,0.1805952191352844,-0.9081,0
62fech76sxdk37s0cta06gzzsqg71xvg,"Platinum is back  In June 2018, we came across an unusual set of samples spreading throughout South and Southeast A… #URL#",1,0.06728748232126236,0.0,0
62fech76sxdk37s0cta06gzzsqg71xvg,The return of the BOM   Because sometimes you can’t teach an old malware developer new tricks  By GReAT on March 28… #URL#,1,0.2590431869029999,0.5574,0
62fech76sxdk37s0cta06gzzsqg71xvg,"DDoS Attacks in Q4 2018   News overview In Q4 2018, security researchers detected a number of new botnets, which in… #URL#",1,0.05505061149597168,-0.0516,0
62fech76sxdk37s0cta06gzzsqg71xvg,10 Most Expensive Homes of NFL Players  Listed here are 10 of probably the most luxurious and costly prope… #URL#,1,0.3913768827915192,-0.1689,0
62fech76sxdk37s0cta06gzzsqg71xvg,"Beware of stalkerware  Spyware might sound like a concept from a Hollywood movie, yet commercial versions of such p… #URL#",1,0.1321799010038376,0.3612,0
62fech76sxdk37s0cta06gzzsqg71xvg,AZORult++: Rewriting history  The AZORult Trojan is one of the most commonly bought and sold stealers in Russian fo… #URL#,1,0.2882428467273712,-0.4939,0
62fech76sxdk37s0cta06gzzsqg71xvg,Apology to AO Kaspersky Lab  In the past we here at Cyber Pros Consulting where posting articles that we found on t… #URL#,1,0.1886810660362244,0.0516,0
62fech76sxdk37s0cta06gzzsqg71xvg,New human rights report finds extreme racial bias in Toronto policing  A surprising new report from the Ontario Hum… #URL#,1,0.5341202616691589,0.1082,0
62fech76sxdk37s0cta06gzzsqg71xvg,Lawsuit Accuses Trudeau of Selling Out Millennials on Climate Change  Catherine Gauthier acquired sick of listening… #URL#,1,0.2837074398994446,-0.765,0
62fech76sxdk37s0cta06gzzsqg71xvg,Zebrocy’s Multilanguage Malware Salad  Zebrocy is Russian speaking APT that presents a strange set of stripes. To k… #URL#,1,0.7488531470298767,-0.2023,0
62fech76sxdk37s0cta06gzzsqg71xvg,Remotely controlled EV home chargers – the threats and vulnerabilities  We are now seeing signs of a possible shift… #URL#,1,0.3511711657047272,-0.5267,0
62fech76sxdk37s0cta06gzzsqg71xvg,"Yorkdale Mall now has a gender inclusive washroom Rejoice, lovers of inclusiveness and progress. Yorkdale Mall is n… #URL#",1,0.01402958482503891,0.8442,0
62fech76sxdk37s0cta06gzzsqg71xvg,10 Things You Didn’t Know About Elon Musk  Listed below are 10 little recognized details about one of ma… #URL#,1,0.9431362152099608,0.0,0
62fech76sxdk37s0cta06gzzsqg71xvg,"ViceLeaker Operation: mobile espionage targeting Middle East  In May 2018, we discovered a campaign targeting dozen… #URL#",1,0.5223223567008972,0.0,0
62fech76sxdk37s0cta06gzzsqg71xvg,"10 Things JUUL Doesn’t Want You To Know  Listed here are 10 unsettling info about the preferred vape, JUUL… #URL#",1,0.7899025678634644,0.0772,0
62fech76sxdk37s0cta06gzzsqg71xvg,10 Things You Didn’t Know About Elon Musk  Listed below are 10 little recognized details about one of ma… #URL#,1,0.9431362152099608,0.0,0
62fech76sxdk37s0cta06gzzsqg71xvg,Former Packers player has a theory on why Green Bay has been so bad this year   After spending the primary three se… #URL#,1,0.20719827711582184,-0.6696,0
62fech76sxdk37s0cta06gzzsqg71xvg,"LocateMe  The one app that DOES NOT want web to report correct location of, simply ship SMS out of your cellular “T… #URL#",1,0.07936891913414001,-0.0572,0
62fech76sxdk37s0cta06gzzsqg71xvg,WebSite X5 Professional 17  On daily basis we provide FREE licensed software program you’d have to purchase in any… #URL#,1,0.0637228786945343,0.6166,0
62fech76sxdk37s0cta06gzzsqg71xvg,DDoS attacks in Q1 2019   News overview The start of the year saw the appearance of various new tools in the arsena… #URL#,1,0.018944010138511658,-0.4404,0
62fech76sxdk37s0cta06gzzsqg71xvg,"The world’s southernmost security conference  When asked about his best race, Ayrton Senna replied that it was when… #URL#",1,0.5189520120620728,0.765,0
62fech76sxdk37s0cta06gzzsqg71xvg,"Roaming Mantis, part IV  One year has passed since we published the first blogpost about the Roaming Mantis campaig… #URL#",1,0.12842054665088656,0.0,0
62fech76sxdk37s0cta06gzzsqg71xvg,"BasBanke: Trend-setting Brazilian banking Trojan   By GReAT on April 4, 2019. 11:00 am  BasBanke is a new Android m… #URL#",1,0.02745879627764225,0.6249,0
62fech76sxdk37s0cta06gzzsqg71xvg,"This is what Toronto’s future transit map could look like Toronto has extra residents, guests and day by day commut… #URL#",1,0.08959817886352539,0.3612,0
62fech76sxdk37s0cta06gzzsqg71xvg,A Cyber Attack in Saudi Arabia Had a Deadly Goal – Experts Fear Another Try Protect yourself! Visit… #URL#,1,0.22430862486362452,-0.6114,0
62fech76sxdk37s0cta06gzzsqg71xvg,Financial Cyberthreats in 2018  Introduction and Key Findings The world of finance has been a great source of incom… #URL#,1,0.05376914143562317,0.6249,0
62fech76sxdk37s0cta06gzzsqg71xvg,What kids get up to online  Today’s children navigate the Internet better than adults. They are not afraid to try o… #URL#,1,0.07698825001716614,0.4404,0
62fech76sxdk37s0cta06gzzsqg71xvg,"The 2019 DBIR Is Out  Once again, we are happy to support a large, voluntary, collaborative effort like the 2019 Da… #URL#",1,0.08458618819713593,0.836,0
62fech76sxdk37s0cta06gzzsqg71xvg,Moving Meditations  Moving Meditationsfor Households with Autism – Take a break from stress and anxiousness. Comply… #URL#,1,0.17505595088005066,-0.5859,0
62fech76sxdk37s0cta06gzzsqg71xvg,"Cyber threat landscape growing, potential for emergence of destruction of service attacks: Cisco Found this article… #URL#",1,0.12361779808998108,-0.8519,0
62fech76sxdk37s0cta06gzzsqg71xvg,IT threat evolution Q1 2019. Statistics  These statistics are based on detection verdicts of Kaspersky Lab products… #URL#,1,0.6404252052307129,-0.4767,0
62fech76sxdk37s0cta06gzzsqg71xvg,Hearst councillor Gaetan Baillargeon says province changing rules on pledging allegiance to the Crown  A newly elec… #URL#,1,0.1901141107082367,0.0,0
62fech76sxdk37s0cta06gzzsqg71xvg,*EXPIRED* Spelling Star  Spelling Star is the proper app for practising your spelling lists. Create lists by gettin… #URL#,1,0.7822142243385315,0.2732,0
62fech76sxdk37s0cta06gzzsqg71xvg,"Operation ShadowHammer  Earlier today, Motherboard published a story by Kim Zetter on Operation ShadowHammer, a new… #URL#",1,0.020389286801218987,0.0,0
62fech76sxdk37s0cta06gzzsqg71xvg,#HASHTAG# #HASHTAG# #HASHTAG# #HASHTAG# #HASHTAG# #URL# #URL#,1,0.18626543879508967,0.0,0
62fech76sxdk37s0cta06gzzsqg71xvg,"A Zebrocy Go Downloader  Last year at SAS2018 in Cancun, Mexico, “Masha and these Bears” included discussion of a s… #URL#",1,0.26484066247940063,0.0,0
62fech76sxdk37s0cta06gzzsqg71xvg,Mobile malware evolution 2018   The statistical data for this report came from all Kaspersky Lab mobile security so… #URL#,1,0.14118532836437225,0.34,0
62fech76sxdk37s0cta06gzzsqg71xvg,Nicki Minaj’s New Boyfriend is a Rekindled Ex-Flame  Nicki Minaj Troubled New BF is Blast From Her Romantic Previou… #URL#,1,0.7708361148834229,-0.0772,0
62fech76sxdk37s0cta06gzzsqg71xvg,"Michelle Obama is coming to Toronto on her book tour  Many in Toronto love the Obama household, from their iconic c… #URL#",1,0.8039593696594238,0.6369,0
62fech76sxdk37s0cta06gzzsqg71xvg,"Offset Wants Cardi B Back, But Thinks Haters Will Ruin His Chances  Offset  I Need Cardi Again … Haters Are Messing… #URL#",1,0.4986624717712402,-0.9274,0
62fech76sxdk37s0cta06gzzsqg71xvg,Threats to users of adult websites in 2018  Introduction 2018 was a year that saw campaigns to decrease online porn… #URL#,1,0.06582915782928468,-0.4215,0
62fech76sxdk37s0cta06gzzsqg71xvg,"Donald Trump Should Not Get Immunity in Return for Resignation, Congressman Says   U.S. Rep. Adriano Espaillat  No… #URL#",1,0.7352570295333862,-0.29600000000000004,0
62fech76sxdk37s0cta06gzzsqg71xvg,"A predatory tale: Who’s afraid of the thief?  In mid-February, Kaspersky Lab received a request for incident respon… #URL#",1,0.09320387989282608,-0.5267,0
62fech76sxdk37s0cta06gzzsqg71xvg,Everything we know about gender violence in one new website  A newly launched authorities website is bringing colle… #URL#,1,0.16635698080062866,-0.5574,0
62fech76sxdk37s0cta06gzzsqg71xvg,"How we hacked our colleague’s smart home  In this article, we publish the results of our study of the Fibaro Home C… #URL#",1,0.08744174242019652,0.0,0
62fech76sxdk37s0cta06gzzsqg71xvg,*EXPIRED* Push-ups   The “Push-ups” utility lets you depend the proper push-ups you could have finished. Additional… #URL#,1,0.6688570976257324,0.0,0
62fech76sxdk37s0cta06gzzsqg71xvg,"ScarCruft continues to evolve, introduces Bluetooth harvester  Executive summary After publishing our initial serie… #URL#",1,0.026053667068481445,0.0,0
62fech76sxdk37s0cta06gzzsqg71xvg,"Spam and phishing in Q1 2019  Quarterly highlights Valentine’s Day As per tradition, phishing timed to coincide wit… #URL#",1,0.07422389835119247,-0.3612,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,Hope Hicks returning to White House after 2-year hiatus - CBS News #URL#,0,0.7922482490539551,0.4404,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,Pelosi tears Trump's speech. Right there on the podium - Los Angeles Times #URL#,0,0.8557074666023254,-0.2263,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,Better Buy: General Electric vs. General Motors - The Motley Fool #URL#,0,0.350723534822464,0.0,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,Democrats finish full day of presentations in Trump impeachment trial – Updates - USA TODAY #URL#,0,0.8589296936988831,0.0,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,BlackRock Sends Huge Warning Shot at Companies Ignoring Climate Risk - Greentech Media News #URL#,0,0.5301947593688965,-0.5994,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,"More than 1700 healthcare workers infected with COVID-19, says China - CityNews Toronto #URL#",0,0.3636259734630585,-0.4939,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,More than 100 House Dems reject Trump peace plan in open letter,0,0.8943122029304504,0.2023,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,What Past Crises Tell Us About the Coronavirus - Wall Street Journal #URL#,0,0.5280985236167908,0.0,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,NSA alerted Microsoft to major Windows 10 security flaw - CNN #URL#,0,0.6091585755348206,0.3947,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,The coronavirus death toll has jumped by 242 in just one day - SBS News #URL#,0,0.19603580236434934,-0.5994,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,Kobe Bryant’s death reverberates beyond sports - The Washington Post #URL#,0,0.7115449309349059,-0.5994,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,Watch SpaceX Blow Up a Falcon 9 Rocket to Prove It's Safe for People - WIRED #URL#,0,0.41725385189056396,0.4404,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,Beijing’s Hong Kong envoy says lack of national security law allows ‘sabotage’ - South China Morning Post #URL#,0,0.8077788352966309,0.0258,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,Flynn sentencing delayed amid bid to withdraw guilty plea - POLITICO #URL#,0,0.5153793096542358,-0.6486,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,"With Wuhan virus genetic code in hand, scientists begin work on a vaccine - The Jakarta Post - Jakarta Post #URL#",0,0.18033026158809665,0.4939,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,[Update: Google responds] Google Maps ‘hack’ uses 99 smartphones to create virtual traffic jams - 9to5Google #URL#,0,0.4442602396011353,0.2732,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,PlayStation 5: Patent Reveals Voice Control Support and New Vibration Feedback on PS5 Controller -… #URL#,0,0.04120684787631035,0.4019,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,White House spokesperson: Media's 'obsession' with impeachment 'won't let up',0,0.8765886425971985,-0.34,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,Here’s where Vegas odds put the Democratic candidates ahead of the Iowa caucuses - Kansas City Star #URL#,0,0.9710696935653688,0.0,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,College basketball picks -- Can UNC save its season against Duke? - ESPN #URL#,0,0.22411701083183289,0.4939,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,American Heart Association's Go Red for Women encourages wearing of red - TribLIVE #URL#,0,0.7497506737709045,0.4404,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,"Report: Tom Brady 'embarrassed' by salary, plans to move out of New England - msnNOW #URL#",0,0.3755206763744354,-0.3612,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,"Warren issues new disinformation pledge, promising to hold Facebook, Google and Twitter responsible - The Washingto… #URL#",0,0.5507214665412903,0.6124,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,'Dancing dragon' feathered dinosaur fossil discovered in China - #URL# #URL#,0,0.18731281161308289,0.0,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,5 U.S. cities to start testing patients with flu-like symptoms for coronavirus - WRCB-TV #URL#,0,0.4089652299880981,0.0,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,CDC confirms second case of Wuhan coronavirus in US - WLWT Cincinnati #URL#,0,0.10717760771512984,0.0,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,"2 Miami University students who returned from China are in isolation, being tested for coronavirus - WJW FOX 8 News… #URL#",0,0.033429484814405434,-0.4019,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,GOP senators request Hunter Biden travel records from Secret Service - Washington Examiner #URL#,0,0.7388611435890198,0.0,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,These lava lakes drained catastrophically—and scientists caught it in action - National Geographic #URL#,0,0.6984067559242249,-0.3612,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,"Justice Roberts blocks Sen. Paul from naming whistleblower, source says – and Paul may force the issue - Fox News #URL#",0,0.7557438611984253,0.3612,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,Prince Harry makes big announcement after stepping back from royal role - HOLA! USA #URL#,0,0.8083537220954895,0.0,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,"Buried in Trump's peace plan, a proposal that could strip thousands of Israeli Arabs of their citizenship - The Was… #URL#",0,0.8304104804992676,0.5423,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,"NFL Draft 2020: Tua Tagovailoa's hip reportedly healing well, QB could be cleared for football activities soon - CB… #URL#",0,0.8540801405906677,0.3612,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,Most Iowa Democratic caucus-goers support a single-payer health-care plan - The Washington Post #URL#,0,0.3422423005104065,0.4019,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,"Susan Collins a yes on witnesses in impeachment Senate impeachment trial, Alexander is a no - The Washington Post #URL#",0,0.8417563438415527,0.128,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,"Chicago woman infects husband with coronavirus, first human-to-human spread in US - FOX 31 Denver #URL#",0,0.1248098835349083,0.0,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,"Xinhua Headlines: Virus-hit Wuhan speeds up diagnosis, treatment of patients - Xinhua",0,0.08800941705703735,0.0,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,Trevor Noah: Bloomberg talked about black people 'like they're crime piñatas' - The Guardian #URL#,0,0.8826979398727417,-0.25,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,Cruz scolds reporter who brought up his daughters,0,0.6270239353179932,0.0,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,US military aircraft crashes in Afghanistan - ABC News #URL#,0,0.5444357991218567,0.0,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,Telescope reveals details of sun's turbulent surface - The Denver Channel #URL#,0,0.603808581829071,0.0,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,Officials: Four Newport News students under self-monitoring at home for coronavirus - #URL# WVEC #URL#,0,0.12205392122268675,0.0,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,Ken Starr predicts the top witnesses for Trump impeachment trial - Fox News #URL#,0,0.8924301862716675,0.2023,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,Lindsey Graham: Senate Intelligence Committee will call Ukraine whistleblower - Washington Examiner #URL#,0,0.8378193974494934,0.4767,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,2nd person dies from flu in Kansas City - KCTV Kansas City #URL#,0,0.3309340178966522,-0.3818,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,"Texas A&amp;M student may have 2019 novel coronavirus, university says - #URL# #URL#",0,0.2713908553123474,0.3182,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,Tiger: Presidents Cup was 'Busiest week of my life',0,0.5190126299858093,0.0,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,"The distance, costs and health problems make a journey to the red planet incredibly risky - CTV News #URL#",0,0.155635803937912,-0.5849,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,"Joe Biden Could Be Impeached by GOP Over Ukraine if He Wins, Iowa Senator Says - Bloomberg #URL#",0,0.7619749903678894,0.5719,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,NASA Team Salutes Spitzer Space Telescope - NASA Jet Propulsion Laboratory #URL#,0,0.6463969945907593,0.0,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,Scientists fear the ‘doomsday glacier’ is in even more trouble than we feared - Raw Story #URL#,0,0.7852714657783508,-0.8553,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,"Sorry, You Might Get the Flu Twice This Year — Here’s Why - EcoWatch #URL#",0,0.035728227347135544,-0.4404,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,House Democrats not invited to trade deal bill signing at White House - CNN #URL#,0,0.7406236529350281,0.0,0
v5lghqolgdvl1b2w9upffzv8g5ge5gbp,Bernie Sanders isn't a brawler — and that's why he can't beat Trump - New York Post #URL#,0,0.8319039344787598,0.0,0
